run_id,model_name,series_id,ticker,market,horizon,fold_id,rmse,mae,directional_accuracy
forecasting_benchmark_v2,chaotic_mlp,RU:MSTT,MSTT,RU,1,1,0.02767649831455599,0.012987506682943729,0.49793388429752067
forecasting_benchmark_v2,chaotic_mlp,RU:MSTT,MSTT,RU,1,2,0.01803610221183223,0.009940853168566757,0.44008264462809915
forecasting_benchmark_v2,chaotic_mlp,RU:MSTT,MSTT,RU,1,3,0.04868349177186444,0.024970590281144373,0.5041322314049587
forecasting_benchmark_v2,chaotic_logistic_net,RU:MSTT,MSTT,RU,1,1,0.027334989479740487,0.012503538583832612,0.5
forecasting_benchmark_v2,chaotic_logistic_net,RU:MSTT,MSTT,RU,1,2,0.029659781860138217,0.02520265436518891,0.44008264462809915
forecasting_benchmark_v2,chaotic_logistic_net,RU:MSTT,MSTT,RU,1,3,0.04859945536559828,0.024982666557920787,0.49586776859504134
forecasting_benchmark_v2,lstm_forecast,RU:MSTT,MSTT,RU,1,1,0.02734952185483265,0.012573930814484354,0.49793388429752067
forecasting_benchmark_v2,lstm_forecast,RU:MSTT,MSTT,RU,1,2,0.01795334432790155,0.009870191847441194,0.44421487603305787
forecasting_benchmark_v2,lstm_forecast,RU:MSTT,MSTT,RU,1,3,0.048599787476410077,0.02507670739771127,0.4772727272727273
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MSTT,MSTT,RU,1,1,0.027314875420217002,0.012484190373843051,0.5
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MSTT,MSTT,RU,1,2,0.017929824865789742,0.009799667959408911,0.44421487603305787
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MSTT,MSTT,RU,1,3,0.048617904756030075,0.024994381240722473,0.49586776859504134
forecasting_benchmark_v2,naive_zero,RU:MSTT,MSTT,RU,5,1,0.06510474776032188,0.03192575663174224,0.012244897959183673
forecasting_benchmark_v2,naive_zero,RU:MSTT,MSTT,RU,5,2,0.040909461392533965,0.020689978588140697,0.026530612244897958
forecasting_benchmark_v2,naive_zero,RU:MSTT,MSTT,RU,5,3,0.10223580904879075,0.05778432543460775,0.0020408163265306124
forecasting_benchmark_v2,naive_mean,RU:MSTT,MSTT,RU,5,1,0.06486236644784903,0.03242015666199075,0.49387755102040815
forecasting_benchmark_v2,naive_mean,RU:MSTT,MSTT,RU,5,2,0.041218108416693176,0.0211634149244406,0.37755102040816324
forecasting_benchmark_v2,naive_mean,RU:MSTT,MSTT,RU,5,3,0.10218758222687661,0.05774217490007393,0.5285714285714286
forecasting_benchmark_v2,ridge_lag,RU:MSTT,MSTT,RU,5,1,0.06600944365131156,0.03383651427491528,0.49387755102040815
forecasting_benchmark_v2,ridge_lag,RU:MSTT,MSTT,RU,5,2,0.0411666818065603,0.02096101182353717,0.4897959183673469
forecasting_benchmark_v2,ridge_lag,RU:MSTT,MSTT,RU,5,3,0.10019810531294854,0.05669140398487342,0.5224489795918368
forecasting_benchmark_v2,esn,RU:MSTT,MSTT,RU,5,1,0.0666757960773759,0.03421253045769816,0.5040816326530613
forecasting_benchmark_v2,esn,RU:MSTT,MSTT,RU,5,2,0.04120131422837839,0.021059221442253674,0.49183673469387756
forecasting_benchmark_v2,esn,RU:MSTT,MSTT,RU,5,3,0.10020743784341606,0.05683042849407271,0.5306122448979592
forecasting_benchmark_v2,chaotic_esn,RU:MSTT,MSTT,RU,5,1,0.07250786877768198,0.03966013653742871,0.5204081632653061
forecasting_benchmark_v2,chaotic_esn,RU:MSTT,MSTT,RU,5,2,0.0483363879716792,0.026304826285928964,0.5122448979591837
forecasting_benchmark_v2,chaotic_esn,RU:MSTT,MSTT,RU,5,3,0.10728620737102812,0.06558611102878392,0.5306122448979592
forecasting_benchmark_v2,transient_chaotic_esn,RU:MSTT,MSTT,RU,5,1,0.06675184794153306,0.03459566653864696,0.49387755102040815
forecasting_benchmark_v2,transient_chaotic_esn,RU:MSTT,MSTT,RU,5,2,0.041230602311078425,0.02104774529065834,0.4897959183673469
forecasting_benchmark_v2,transient_chaotic_esn,RU:MSTT,MSTT,RU,5,3,0.1005237381173595,0.05717273009110134,0.5408163265306123
forecasting_benchmark_v2,vanilla_mlp,RU:MSTT,MSTT,RU,5,1,0.06879418376021218,0.037294529238950234,0.49387755102040815
forecasting_benchmark_v2,vanilla_mlp,RU:MSTT,MSTT,RU,5,2,0.04199642622573914,0.022423116516888802,0.3816326530612245
forecasting_benchmark_v2,vanilla_mlp,RU:MSTT,MSTT,RU,5,3,0.09923623891328653,0.05764399373499381,0.5510204081632653
forecasting_benchmark_v2,chaotic_mlp,RU:MSTT,MSTT,RU,5,1,0.06801030954284824,0.03590630188862478,0.5020408163265306
forecasting_benchmark_v2,chaotic_mlp,RU:MSTT,MSTT,RU,5,2,0.04570765743764527,0.02833394603863536,0.3836734693877551
forecasting_benchmark_v2,chaotic_mlp,RU:MSTT,MSTT,RU,5,3,0.10044541476294762,0.05648863640958818,0.5653061224489796
forecasting_benchmark_v2,chaotic_logistic_net,RU:MSTT,MSTT,RU,5,1,0.06857334878830343,0.03689464698718804,0.49387755102040815
forecasting_benchmark_v2,chaotic_logistic_net,RU:MSTT,MSTT,RU,5,2,0.04938726774284622,0.03366088030639668,0.37755102040816324
forecasting_benchmark_v2,chaotic_logistic_net,RU:MSTT,MSTT,RU,5,3,0.1022751983329279,0.05781887557865977,0.46938775510204084
forecasting_benchmark_v2,lstm_forecast,RU:MSTT,MSTT,RU,5,1,0.06616368564357232,0.03264017864261404,0.47959183673469385
forecasting_benchmark_v2,lstm_forecast,RU:MSTT,MSTT,RU,5,2,0.041749955997762,0.021924471630352646,0.373469387755102
forecasting_benchmark_v2,lstm_forecast,RU:MSTT,MSTT,RU,5,3,0.10134858995264946,0.0574515723149755,0.5204081632653061
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MSTT,MSTT,RU,5,1,0.0653920640950654,0.03217444884735785,0.42653061224489797
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MSTT,MSTT,RU,5,2,0.042831225720736416,0.023804704859378557,0.37755102040816324
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MSTT,MSTT,RU,5,3,0.10185541480614484,0.05764176996294341,0.5244897959183673
forecasting_benchmark_v2,naive_zero,RU:MSTT,MSTT,RU,20,1,0.10390735913488545,0.059601845586757865,0.012345679012345678
forecasting_benchmark_v2,naive_zero,RU:MSTT,MSTT,RU,20,2,0.07924612941326911,0.047442724308756554,0.006172839506172839
forecasting_benchmark_v2,naive_zero,RU:MSTT,MSTT,RU,20,3,0.17953516723445714,0.1274723492637679,0.0
forecasting_benchmark_v2,naive_mean,RU:MSTT,MSTT,RU,20,1,0.1016484638140643,0.06325689931529256,0.5020576131687243
forecasting_benchmark_v2,naive_mean,RU:MSTT,MSTT,RU,20,2,0.08151143111724628,0.050445047357056266,0.28600823045267487
forecasting_benchmark_v2,naive_mean,RU:MSTT,MSTT,RU,20,3,0.17914083608245623,0.12756026798488637,0.4876543209876543
forecasting_benchmark_v2,ridge_lag,RU:MSTT,MSTT,RU,20,1,0.10126960314875756,0.06340343723100902,0.5061728395061729
forecasting_benchmark_v2,ridge_lag,RU:MSTT,MSTT,RU,20,2,0.0812479430263731,0.04823178913945675,0.49382716049382713
forecasting_benchmark_v2,ridge_lag,RU:MSTT,MSTT,RU,20,3,0.17878140596417666,0.12845453287003825,0.46502057613168724
forecasting_benchmark_v2,esn,RU:MSTT,MSTT,RU,20,1,0.1013587530390221,0.06367165237106741,0.4897119341563786
forecasting_benchmark_v2,esn,RU:MSTT,MSTT,RU,20,2,0.08129966588265326,0.048144071180192365,0.5185185185185185
forecasting_benchmark_v2,esn,RU:MSTT,MSTT,RU,20,3,0.17913017965312164,0.12857080442803398,0.4382716049382716
forecasting_benchmark_v2,chaotic_esn,RU:MSTT,MSTT,RU,20,1,0.1212216288803418,0.0749609383327646,0.5164609053497943
forecasting_benchmark_v2,chaotic_esn,RU:MSTT,MSTT,RU,20,2,0.09904552799947236,0.05667989739923674,0.5020576131687243
forecasting_benchmark_v2,chaotic_esn,RU:MSTT,MSTT,RU,20,3,0.1828728161704891,0.12839278273609242,0.46502057613168724
forecasting_benchmark_v2,transient_chaotic_esn,RU:MSTT,MSTT,RU,20,1,0.10001209004596032,0.06219865661943247,0.5205761316872428
forecasting_benchmark_v2,transient_chaotic_esn,RU:MSTT,MSTT,RU,20,2,0.0812299315373425,0.04770202603597155,0.5267489711934157
forecasting_benchmark_v2,transient_chaotic_esn,RU:MSTT,MSTT,RU,20,3,0.18512593905126504,0.12961972273625236,0.4691358024691358
forecasting_benchmark_v2,vanilla_mlp,RU:MSTT,MSTT,RU,20,1,0.1052977713187834,0.06012205194200017,0.48148148148148145
forecasting_benchmark_v2,vanilla_mlp,RU:MSTT,MSTT,RU,20,2,0.08715171395230283,0.05615140970928202,0.3662551440329218
forecasting_benchmark_v2,vanilla_mlp,RU:MSTT,MSTT,RU,20,3,0.1865837431741341,0.1288716429522393,0.5123456790123457
forecasting_benchmark_v2,chaotic_mlp,RU:MSTT,MSTT,RU,20,1,0.14892308713754374,0.11184139650629628,0.48559670781893005
forecasting_benchmark_v2,chaotic_mlp,RU:MSTT,MSTT,RU,20,2,0.10740044641250919,0.0809281267120349,0.28600823045267487
forecasting_benchmark_v2,chaotic_mlp,RU:MSTT,MSTT,RU,20,3,0.18629847396534588,0.1287301872057624,0.49176954732510286
forecasting_benchmark_v2,chaotic_logistic_net,RU:MSTT,MSTT,RU,20,1,0.1449115090394617,0.10695553983523211,0.48559670781893005
forecasting_benchmark_v2,chaotic_logistic_net,RU:MSTT,MSTT,RU,20,2,0.1006209594710591,0.07340128393628739,0.28600823045267487
forecasting_benchmark_v2,chaotic_logistic_net,RU:MSTT,MSTT,RU,20,3,0.18148410314536972,0.12793798420619945,0.5123456790123457
forecasting_benchmark_v2,lstm_forecast,RU:MSTT,MSTT,RU,20,1,0.10220838341094583,0.06141290748081135,0.5020576131687243
forecasting_benchmark_v2,lstm_forecast,RU:MSTT,MSTT,RU,20,2,0.08655523564283496,0.05693358193978676,0.28189300411522633
forecasting_benchmark_v2,lstm_forecast,RU:MSTT,MSTT,RU,20,3,0.17989537280940351,0.12758154702536545,0.5185185185185185
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MSTT,MSTT,RU,20,1,0.10279318124960832,0.05992027729752648,0.5020576131687243
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MSTT,MSTT,RU,20,2,0.08996739898001557,0.06037351436073079,0.3065843621399177
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MSTT,MSTT,RU,20,3,0.1792048216335616,0.1275697788320696,0.47530864197530864
forecasting_benchmark_v2,naive_zero,RU:MTLR,MTLR,RU,1,1,0.028047769544111638,0.015588860390979044,0.006198347107438017
forecasting_benchmark_v2,naive_zero,RU:MTLR,MTLR,RU,1,2,0.048348804486025555,0.026411568967150682,0.004132231404958678
forecasting_benchmark_v2,naive_zero,RU:MTLR,MTLR,RU,1,3,0.025509082331398147,0.018801408982250217,0.0
forecasting_benchmark_v2,naive_mean,RU:MTLR,MTLR,RU,1,1,0.0280409524903702,0.015486724446534098,0.5578512396694215
forecasting_benchmark_v2,naive_mean,RU:MTLR,MTLR,RU,1,2,0.048387271140875,0.026363225532264632,0.5289256198347108
forecasting_benchmark_v2,naive_mean,RU:MTLR,MTLR,RU,1,3,0.025536568574686846,0.01876859931642373,0.5289256198347108
forecasting_benchmark_v2,ridge_lag,RU:MTLR,MTLR,RU,1,1,0.02853748008908096,0.015756499964245163,0.5268595041322314
forecasting_benchmark_v2,ridge_lag,RU:MTLR,MTLR,RU,1,2,0.04854054126990831,0.026509875370833432,0.53099173553719
forecasting_benchmark_v2,ridge_lag,RU:MTLR,MTLR,RU,1,3,0.026021513565742532,0.01916348497839066,0.4896694214876033
forecasting_benchmark_v2,esn,RU:MTLR,MTLR,RU,1,1,0.029160997034158417,0.01564098360817574,0.5144628099173554
forecasting_benchmark_v2,esn,RU:MTLR,MTLR,RU,1,2,0.04826539904594195,0.02670938869884521,0.4834710743801653
forecasting_benchmark_v2,esn,RU:MTLR,MTLR,RU,1,3,0.026084333883031205,0.0192797814190006,0.48760330578512395
forecasting_benchmark_v2,chaotic_esn,RU:MTLR,MTLR,RU,1,1,0.044485352649503464,0.024271285925338094,0.48760330578512395
forecasting_benchmark_v2,chaotic_esn,RU:MTLR,MTLR,RU,1,2,0.050249711111841025,0.028713048891615595,0.493801652892562
forecasting_benchmark_v2,chaotic_esn,RU:MTLR,MTLR,RU,1,3,0.027339531964625838,0.020105751870301922,0.493801652892562
forecasting_benchmark_v2,transient_chaotic_esn,RU:MTLR,MTLR,RU,1,1,0.02900183128199587,0.015557917174268176,0.5371900826446281
forecasting_benchmark_v2,transient_chaotic_esn,RU:MTLR,MTLR,RU,1,2,0.0482494722062651,0.02652128615338813,0.5165289256198347
forecasting_benchmark_v2,transient_chaotic_esn,RU:MTLR,MTLR,RU,1,3,0.02621190414806094,0.01924013866560743,0.45867768595041325
forecasting_benchmark_v2,vanilla_mlp,RU:MTLR,MTLR,RU,1,1,0.028562448418650684,0.016279574837243446,0.4669421487603306
forecasting_benchmark_v2,vanilla_mlp,RU:MTLR,MTLR,RU,1,2,0.04892463752566111,0.02670612354668923,0.4834710743801653
forecasting_benchmark_v2,vanilla_mlp,RU:MTLR,MTLR,RU,1,3,0.025851314119460542,0.019173366556975158,0.493801652892562
forecasting_benchmark_v2,chaotic_mlp,RU:MTLR,MTLR,RU,1,1,0.03171830941234,0.021741806460311673,0.4359504132231405
forecasting_benchmark_v2,chaotic_mlp,RU:MTLR,MTLR,RU,1,2,0.048204607607147884,0.02627302457276747,0.5144628099173554
forecasting_benchmark_v2,chaotic_mlp,RU:MTLR,MTLR,RU,1,3,0.02560014509185965,0.018822404838185012,0.5227272727272727
forecasting_benchmark_v2,chaotic_logistic_net,RU:MTLR,MTLR,RU,1,1,0.028037858508997978,0.01548898885735047,0.5578512396694215
forecasting_benchmark_v2,chaotic_logistic_net,RU:MTLR,MTLR,RU,1,2,0.05289486544936507,0.034741607889971854,0.4669421487603306
forecasting_benchmark_v2,chaotic_logistic_net,RU:MTLR,MTLR,RU,1,3,0.025506980913864608,0.018806054715522037,0.47107438016528924
forecasting_benchmark_v2,lstm_forecast,RU:MTLR,MTLR,RU,1,1,0.027978867059697852,0.015498709504347159,0.5557851239669421
forecasting_benchmark_v2,lstm_forecast,RU:MTLR,MTLR,RU,1,2,0.048451893447661924,0.0264212193101201,0.49586776859504134
forecasting_benchmark_v2,lstm_forecast,RU:MTLR,MTLR,RU,1,3,0.025477986478783014,0.018824972910163114,0.49793388429752067
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MTLR,MTLR,RU,1,1,0.028078703221076435,0.015485931834131255,0.5599173553719008
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MTLR,MTLR,RU,1,2,0.04835095468340235,0.026402681432429142,0.53099173553719
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MTLR,MTLR,RU,1,3,0.025519573545497668,0.018802896264893454,0.5144628099173554
forecasting_benchmark_v2,naive_zero,RU:MTLR,MTLR,RU,5,1,0.06909670829744194,0.039542055681176115,0.006122448979591836
forecasting_benchmark_v2,naive_zero,RU:MTLR,MTLR,RU,5,2,0.10037765883237852,0.06036062037534387,0.004081632653061225
forecasting_benchmark_v2,naive_zero,RU:MTLR,MTLR,RU,5,3,0.06618099265048498,0.04863256798836446,0.0
forecasting_benchmark_v2,naive_mean,RU:MTLR,MTLR,RU,5,1,0.06894478323314959,0.03928279780534609,0.5612244897959183
forecasting_benchmark_v2,naive_mean,RU:MTLR,MTLR,RU,5,2,0.10083583553712452,0.06075058783649817,0.4816326530612245
forecasting_benchmark_v2,naive_mean,RU:MTLR,MTLR,RU,5,3,0.06624032345239275,0.048722827005727935,0.49387755102040815
forecasting_benchmark_v2,ridge_lag,RU:MTLR,MTLR,RU,5,1,0.07267875439427758,0.04200693648085569,0.5
forecasting_benchmark_v2,ridge_lag,RU:MTLR,MTLR,RU,5,2,0.10562390455750187,0.06610404172238502,0.40816326530612246
forecasting_benchmark_v2,ridge_lag,RU:MTLR,MTLR,RU,5,3,0.0673180400124133,0.04927211783070091,0.5040816326530613
forecasting_benchmark_v2,esn,RU:MTLR,MTLR,RU,5,1,0.0726892332686046,0.04231754655327161,0.5102040816326531
forecasting_benchmark_v2,esn,RU:MTLR,MTLR,RU,5,2,0.10374904842431734,0.06378488495769241,0.43673469387755104
forecasting_benchmark_v2,esn,RU:MTLR,MTLR,RU,5,3,0.06715506818545632,0.04927159118009996,0.4959183673469388
forecasting_benchmark_v2,chaotic_esn,RU:MTLR,MTLR,RU,5,1,0.07724596538887245,0.04823255213052082,0.5040816326530613
forecasting_benchmark_v2,chaotic_esn,RU:MTLR,MTLR,RU,5,2,0.11375154931951859,0.07233989814890691,0.47346938775510206
forecasting_benchmark_v2,chaotic_esn,RU:MTLR,MTLR,RU,5,3,0.06604629398392783,0.050121251476759235,0.5265306122448979
forecasting_benchmark_v2,transient_chaotic_esn,RU:MTLR,MTLR,RU,5,1,0.07316696860511535,0.042465474924940565,0.49387755102040815
forecasting_benchmark_v2,transient_chaotic_esn,RU:MTLR,MTLR,RU,5,2,0.10521907285120013,0.0656174550063633,0.4142857142857143
forecasting_benchmark_v2,transient_chaotic_esn,RU:MTLR,MTLR,RU,5,3,0.06747599248676645,0.049369887602981465,0.49183673469387756
forecasting_benchmark_v2,vanilla_mlp,RU:MTLR,MTLR,RU,5,1,0.07351233706846996,0.043117354399671154,0.4897959183673469
forecasting_benchmark_v2,vanilla_mlp,RU:MTLR,MTLR,RU,5,2,0.10403265636574323,0.06420416972811714,0.4816326530612245
forecasting_benchmark_v2,vanilla_mlp,RU:MTLR,MTLR,RU,5,3,0.06743966134249559,0.04951473951866884,0.5061224489795918
forecasting_benchmark_v2,chaotic_mlp,RU:MTLR,MTLR,RU,5,1,0.07008220108415487,0.04014076754437801,0.5061224489795918
forecasting_benchmark_v2,chaotic_mlp,RU:MTLR,MTLR,RU,5,2,0.1003307992750918,0.06228218474425375,0.5061224489795918
forecasting_benchmark_v2,chaotic_mlp,RU:MTLR,MTLR,RU,5,3,0.06714204821958954,0.04888329062164956,0.4816326530612245
forecasting_benchmark_v2,chaotic_logistic_net,RU:MTLR,MTLR,RU,5,1,0.06892087562441299,0.03924202353705986,0.5612244897959183
forecasting_benchmark_v2,chaotic_logistic_net,RU:MTLR,MTLR,RU,5,2,0.10033457629422832,0.06034451510310948,0.5142857142857142
forecasting_benchmark_v2,chaotic_logistic_net,RU:MTLR,MTLR,RU,5,3,0.0665549898605604,0.04895559867896137,0.5061224489795918
forecasting_benchmark_v2,lstm_forecast,RU:MTLR,MTLR,RU,5,1,0.06934898813109762,0.03934750768016144,0.5571428571428572
forecasting_benchmark_v2,lstm_forecast,RU:MTLR,MTLR,RU,5,2,0.10067762692083827,0.0604614951630745,0.49795918367346936
forecasting_benchmark_v2,lstm_forecast,RU:MTLR,MTLR,RU,5,3,0.0657906322642162,0.048473737383382474,0.5653061224489796
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MTLR,MTLR,RU,5,1,0.06923999418017207,0.03923147090267374,0.5612244897959183
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MTLR,MTLR,RU,5,2,0.10006673260307979,0.060353300550164524,0.4816326530612245
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MTLR,MTLR,RU,5,3,0.06598520061857382,0.048595395637948256,0.5142857142857142
forecasting_benchmark_v2,naive_zero,RU:MTLR,MTLR,RU,20,1,0.1531264353312992,0.09268204368769686,0.0
forecasting_benchmark_v2,naive_zero,RU:MTLR,MTLR,RU,20,2,0.17536220902132751,0.12118201205113541,0.00205761316872428
forecasting_benchmark_v2,naive_zero,RU:MTLR,MTLR,RU,20,3,0.14999079409670688,0.1179650101151827,0.0
forecasting_benchmark_v2,naive_mean,RU:MTLR,MTLR,RU,20,1,0.15175078155165445,0.08980207415275979,0.6316872427983539
forecasting_benchmark_v2,naive_mean,RU:MTLR,MTLR,RU,20,2,0.18057402956335172,0.12279616366931959,0.5041152263374485
forecasting_benchmark_v2,naive_mean,RU:MTLR,MTLR,RU,20,3,0.15116967117979832,0.11879620402341853,0.4835390946502058
forecasting_benchmark_v2,ridge_lag,RU:MTLR,MTLR,RU,20,1,0.1529115169400408,0.09070809871345424,0.6193415637860082
forecasting_benchmark_v2,ridge_lag,RU:MTLR,MTLR,RU,20,2,0.18449672590526275,0.12531304367753035,0.48148148148148145
forecasting_benchmark_v2,ridge_lag,RU:MTLR,MTLR,RU,20,3,0.15305145760030278,0.11981087360902726,0.4506172839506173
forecasting_benchmark_v2,esn,RU:MTLR,MTLR,RU,20,1,0.1535553126535933,0.09122227768354985,0.6069958847736625
forecasting_benchmark_v2,esn,RU:MTLR,MTLR,RU,20,2,0.1853312496824806,0.1256824633544284,0.4773662551440329
forecasting_benchmark_v2,esn,RU:MTLR,MTLR,RU,20,3,0.15362884957458858,0.12021587284471542,0.4506172839506173
forecasting_benchmark_v2,chaotic_esn,RU:MTLR,MTLR,RU,20,1,0.15773850212657886,0.09407948003756822,0.5946502057613169
forecasting_benchmark_v2,chaotic_esn,RU:MTLR,MTLR,RU,20,2,0.18563449151896463,0.12592641824995976,0.49382716049382713
forecasting_benchmark_v2,chaotic_esn,RU:MTLR,MTLR,RU,20,3,0.15255177741229128,0.118820705372132,0.49176954732510286
forecasting_benchmark_v2,transient_chaotic_esn,RU:MTLR,MTLR,RU,20,1,0.1556184673051239,0.09182051046892634,0.6008230452674898
forecasting_benchmark_v2,transient_chaotic_esn,RU:MTLR,MTLR,RU,20,2,0.1850921017020797,0.1253077532412227,0.48559670781893005
forecasting_benchmark_v2,transient_chaotic_esn,RU:MTLR,MTLR,RU,20,3,0.15342866626706303,0.12005076932888493,0.46296296296296297
forecasting_benchmark_v2,vanilla_mlp,RU:MTLR,MTLR,RU,20,1,0.14968442436709378,0.08926954207786476,0.6296296296296297
forecasting_benchmark_v2,vanilla_mlp,RU:MTLR,MTLR,RU,20,2,0.1814562755337043,0.12313659479857544,0.5061728395061729
forecasting_benchmark_v2,vanilla_mlp,RU:MTLR,MTLR,RU,20,3,0.1508905866588564,0.11666520586590418,0.5082304526748971
forecasting_benchmark_v2,chaotic_mlp,RU:MTLR,MTLR,RU,20,1,0.1503549221891821,0.08776462099536383,0.6563786008230452
forecasting_benchmark_v2,chaotic_mlp,RU:MTLR,MTLR,RU,20,2,0.17428819187219316,0.11959414610292474,0.5288065843621399
forecasting_benchmark_v2,chaotic_mlp,RU:MTLR,MTLR,RU,20,3,0.15147076050975938,0.11767581585409925,0.5020576131687243
forecasting_benchmark_v2,chaotic_logistic_net,RU:MTLR,MTLR,RU,20,1,0.15343916966602605,0.09119723968028046,0.6316872427983539
forecasting_benchmark_v2,chaotic_logistic_net,RU:MTLR,MTLR,RU,20,2,0.17575310230633076,0.12118010416149623,0.5041152263374485
forecasting_benchmark_v2,chaotic_logistic_net,RU:MTLR,MTLR,RU,20,3,0.1511006415424472,0.11924689377626001,0.5164609053497943
forecasting_benchmark_v2,lstm_forecast,RU:MTLR,MTLR,RU,20,1,0.15336765401601388,0.09220307982529492,0.6399176954732511
forecasting_benchmark_v2,lstm_forecast,RU:MTLR,MTLR,RU,20,2,0.17932879955128406,0.12197839431489874,0.5041152263374485
forecasting_benchmark_v2,lstm_forecast,RU:MTLR,MTLR,RU,20,3,0.15039904063995987,0.11797319984231797,0.46502057613168724
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MTLR,MTLR,RU,20,1,0.1521656529692754,0.09040882588593988,0.6316872427983539
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MTLR,MTLR,RU,20,2,0.17898696063987476,0.12188555364303698,0.5041152263374485
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:MTLR,MTLR,RU,20,3,0.15125306485479628,0.11816486602388862,0.48559670781893005
forecasting_benchmark_v2,naive_zero,RU:MTLRP,MTLRP,RU,1,1,0.026587181849905623,0.014773016060059296,0.028925619834710745
forecasting_benchmark_v2,naive_zero,RU:MTLRP,MTLRP,RU,1,2,0.05182325034297848,0.025359783675237228,0.002066115702479339
forecasting_benchmark_v2,naive_zero,RU:MTLRP,MTLRP,RU,1,3,0.025967487829950498,0.019261209567899243,0.0
forecasting_benchmark_v2,naive_mean,RU:MTLRP,MTLRP,RU,1,1,0.026583870022663814,0.014771995497826701,0.5041322314049587
forecasting_benchmark_v2,naive_mean,RU:MTLRP,MTLRP,RU,1,2,0.05183709014959642,0.02536692789784907,0.49586776859504134
forecasting_benchmark_v2,naive_mean,RU:MTLRP,MTLRP,RU,1,3,0.02596833745774814,0.019251264898435243,0.5351239669421488
forecasting_benchmark_v2,ridge_lag,RU:MTLRP,MTLRP,RU,1,1,0.02679101435046894,0.014998471099650535,0.4855371900826446
forecasting_benchmark_v2,ridge_lag,RU:MTLRP,MTLRP,RU,1,2,0.052198665536751385,0.025883010334126412,0.4793388429752066
forecasting_benchmark_v2,ridge_lag,RU:MTLRP,MTLRP,RU,1,3,0.025873113839849186,0.019334648447252294,0.5165289256198347
forecasting_benchmark_v2,esn,RU:MTLRP,MTLRP,RU,1,1,0.026714188207763338,0.014900337613025741,0.512396694214876
forecasting_benchmark_v2,esn,RU:MTLRP,MTLRP,RU,1,2,0.052796935901744696,0.025610675249853318,0.48760330578512395
forecasting_benchmark_v2,esn,RU:MTLRP,MTLRP,RU,1,3,0.025840680318740462,0.019300462797666028,0.5082644628099173
forecasting_benchmark_v2,chaotic_esn,RU:MTLRP,MTLRP,RU,1,1,0.03190127251085979,0.020045401102763812,0.5082644628099173
forecasting_benchmark_v2,chaotic_esn,RU:MTLRP,MTLRP,RU,1,2,0.054098582386551505,0.02707556088518339,0.4690082644628099
forecasting_benchmark_v2,chaotic_esn,RU:MTLRP,MTLRP,RU,1,3,0.02640551215235961,0.019604616219838323,0.5495867768595041
forecasting_benchmark_v2,transient_chaotic_esn,RU:MTLRP,MTLRP,RU,1,1,0.02664757740509596,0.014823079031352479,0.5
forecasting_benchmark_v2,transient_chaotic_esn,RU:MTLRP,MTLRP,RU,1,2,0.052899648598454016,0.02565873081519657,0.5
forecasting_benchmark_v2,transient_chaotic_esn,RU:MTLRP,MTLRP,RU,1,3,0.026003029697266103,0.019385219697689065,0.4731404958677686
forecasting_benchmark_v2,vanilla_mlp,RU:MTLRP,MTLRP,RU,1,1,0.026987906197195294,0.015497035462967176,0.4855371900826446
forecasting_benchmark_v2,vanilla_mlp,RU:MTLRP,MTLRP,RU,1,2,0.052566825330447334,0.026110973953904642,0.45867768595041325
forecasting_benchmark_v2,vanilla_mlp,RU:MTLRP,MTLRP,RU,1,3,0.026235960562252053,0.01970422126490804,0.4607438016528926
forecasting_benchmark_v2,chaotic_mlp,RU:MTLRP,MTLRP,RU,1,1,0.029393026462195177,0.019348000256307403,0.4669421487603306
forecasting_benchmark_v2,chaotic_mlp,RU:MTLRP,MTLRP,RU,1,2,0.052211418384043695,0.025740765924235076,0.4772727272727273
forecasting_benchmark_v2,chaotic_mlp,RU:MTLRP,MTLRP,RU,1,3,0.02593911582265831,0.0192709322439318,0.4834710743801653
forecasting_benchmark_v2,chaotic_logistic_net,RU:MTLRP,MTLRP,RU,1,1,0.02710039453914522,0.015941274990422794,0.5041322314049587
forecasting_benchmark_v2,chaotic_logistic_net,RU:MTLRP,MTLRP,RU,1,2,0.055990886928399014,0.03344752566720206,0.5020661157024794
forecasting_benchmark_v2,chaotic_logistic_net,RU:MTLRP,MTLRP,RU,1,3,0.025969636185638537,0.01923941239406569,0.5351239669421488
