config_id,feature_set,scaler,space_type,pca_n_components,algorithm,n_clusters_requested,cluster_label,feature_name,cluster_mean,cluster_median,cluster_std,global_mean,global_std,z_score,abs_z_score
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,vr_q10,0.8931449270911791,0.8919987925855161,0.13880981459877648,0.8527129075967099,0.1899976714449651,0.21280271061732853,0.21280271061732853
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,lb_ret_stat_50,68.4002783627781,67.98442500761797,19.163685643005962,105.01915321269621,80.20246213693281,-0.45658043249840974,0.45658043249840974
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,lz_complexity,1.0458230114731593,1.0417495070428984,0.010705869388154269,1.040113722720113,0.01876415985317057,0.3042656211480543,0.3042656211480543
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,permutation_entropy,0.9995414211830796,0.9996130757428427,0.0003325320771626254,0.9991795642120992,0.0007680363441645789,0.47114563487755445,0.47114563487755445
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,spectral_flatness,0.9513983668211822,0.953114049015345,0.009751976188041696,0.9359839834832223,0.029882058988077047,0.515840737216609,0.515840737216609
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,kurtosis,33.776910690238914,6.004923778884134,88.5974425582822,40.242218995358584,98.03619507210554,-0.06594817659298631,0.06594817659298631
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,robust_kurtosis,1.4153853411113393,1.4239025744258258,0.07625570120118445,1.570934307768045,0.20885808386532007,-0.7447591387317808,0.7447591387317808
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,tail_ratio_upper,5.102590719986558,5.119820837355179,0.7042344257597811,8.469904291531908,4.659584267828335,-0.7226639498280248,0.7226639498280248
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,hill_tail_index,3.1615772986897177,3.0407192211994034,0.5630841017573802,2.6703425530703555,0.5829824926555738,0.8426234952300425,0.8426234952300425
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,correlation_dimension,4.34494076848059,4.315915036023953,0.7213620899214966,3.4609163452465745,0.9176734237671467,0.9633322708693046,0.9633322708693046
