run_id,repeat_id,split_seed,model,horizon,target_metric,feature_set,candidate_set,balancing_mode,decision_rule,confidence_threshold,confidence_min,confidence_q25,confidence_median,confidence_q75,confidence_max,confidence_mean
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.60,0.6,0.88,0.995,1.0,1.0,1.0,0.99325
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.70,0.7,0.88,0.995,1.0,1.0,1.0,0.99325
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.80,0.8,0.88,0.995,1.0,1.0,1.0,0.99325
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,rmse,full_features,top_3,balanced,top_1,,0.93,0.995,1.0,1.0,1.0,0.9939166666666667
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.50,0.5,0.93,0.995,1.0,1.0,1.0,0.9939166666666667
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.60,0.6,0.93,0.995,1.0,1.0,1.0,0.9939166666666667
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.70,0.7,0.93,0.995,1.0,1.0,1.0,0.9939166666666667
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.80,0.8,0.93,0.995,1.0,1.0,1.0,0.9939166666666667
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,rmse,full_features,top_3,default,top_1,,0.9899672577930692,0.9990930343843941,0.9996452604975596,0.9997744151999277,0.9999269331465225,0.9989038038826601
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.50,0.5,0.9899672577930692,0.9990930343843941,0.9996452604975596,0.9997744151999277,0.9999269331465225,0.9989038038826601
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.60,0.6,0.9899672577930692,0.9990930343843941,0.9996452604975596,0.9997744151999277,0.9999269331465225,0.9989038038826601
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.70,0.7,0.9899672577930692,0.9990930343843941,0.9996452604975596,0.9997744151999277,0.9999269331465225,0.9989038038826601
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.80,0.8,0.9899672577930692,0.9990930343843941,0.9996452604975596,0.9997744151999277,0.9999269331465225,0.9989038038826601
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,rmse,full_features,top_3,balanced,top_1,,0.7797052767692136,0.9941302655442751,0.9978076290940876,0.9989398657467234,0.9995737776310836,0.9920377178983036
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.50,0.5,0.7797052767692136,0.9941302655442751,0.9978076290940876,0.9989398657467234,0.9995737776310836,0.9920377178983036
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.60,0.6,0.7797052767692136,0.9941302655442751,0.9978076290940876,0.9989398657467234,0.9995737776310836,0.9920377178983036
