run_id,repeat_id,split_seed,horizon,target_metric,meta_model,series_id,selected_model,oracle_model,best_single_model,achieved_metric,oracle_metric,baseline_metric,regret_to_oracle,improvement_vs_best_single,routing_hit_oracle,predicted_metric_vector,actual_metric_vector,target_model_order,count_models,count_features
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,random_forest,RU:KUBE,naive_zero,chaotic_mlp,naive_zero,0.2293855922378567,0.22920137378494973,0.2293855922378567,0.0001842184529069757,0.0,0,"[0.20510703859471457, 0.19196692036199509, 0.18456931901141663, 0.18697617282741244, 0.18847192720783568, 0.1840888934174471, 0.18423742889525496, 0.1839212149714008, 0.18664161341846403, 0.19816483382278383, 0.18730191959203832]","[0.25215012010717075, 0.22950916085935033, 0.2314098649535106, 0.22920137378494973, 0.24049158475098728, 0.2313015663235923, 0.23005327227328098, 0.2293855922378567, 0.24191747226167434, 0.23903812899202403, 0.23722999509717477]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,random_forest,RU:LSRG,naive_zero,chaotic_lstm_forecast,naive_zero,0.1691370210925269,0.16902154557961055,0.1691370210925269,0.00011547551291635205,0.0,0,"[0.1817233625429887, 0.17281210438714248, 0.16280236843071047, 0.16417947042441472, 0.16402014468203452, 0.16265257607826125, 0.16266802797992128, 0.162126863150937, 0.1639732373730875, 0.17769720367252964, 0.16405881865461466]","[0.19753257439053182, 0.17876831229851284, 0.16902154557961055, 0.17346721114409874, 0.17203618211622912, 0.16915383254257385, 0.1691168968784631, 0.1691370210925269, 0.1723386645759415, 0.19590928033254626, 0.17261862504623965]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,random_forest,RU:MISB,naive_zero,naive_mean,naive_zero,0.2889993959518678,0.2872265940909998,0.2889993959518678,0.0017728018608679785,0.0,0,"[0.35363246430964373, 0.21722097605671944, 0.21393227958924535, 0.21410094180914402, 0.3173650046993466, 0.21009160508452035, 0.2097918108717047, 0.2094398956620614, 0.21767845875039732, 0.4175810197281104, 0.21714069267150754]","[0.3183527674373527, 0.28871165150719635, 0.29439475390648867, 0.291999958686235, 0.3013681628829236, 0.2892574373918958, 0.2872265940909998, 0.2889993959518678, 0.30027300856772354, 0.3128777267795097, 0.2951227547718515]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,random_forest,RU:MRKP,naive_zero,vanilla_mlp,naive_zero,0.15873362273195968,0.15856910376345593,0.15873362273195968,0.0001645189685037518,0.0,0,"[0.1738354214750169, 0.16838273261469502, 0.16138003726416708, 0.16215307466631276, 0.16219360704653518, 0.16151927925319717, 0.16132588213115084, 0.16078455984906193, 0.1620493082809404, 0.16880917159444775, 0.16225852994347886]","[0.16770019497079888, 0.1661667367947425, 0.15857552313732107, 0.16051625440124215, 0.16198843997167153, 0.15903481364714492, 0.15912807518881633, 0.15873362273195968, 0.15955212754227596, 0.1664495211318983, 0.15856910376345593]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,random_forest,RU:MRKU,naive_zero,naive_mean,naive_zero,0.18826510797271437,0.18797959992712987,0.18826510797271437,0.00028550804558449827,0.0,0,"[0.1806535808665027, 0.17264532289104562, 0.16506153625525502, 0.16591105682326623, 0.16591899107626806, 0.16505710074798918, 0.16482647133676195, 0.1641637542141884, 0.165902031000632, 0.17515376292834958, 0.16548991755817014]","[0.19355873198973747, 0.19011803429652432, 0.1892141034934462, 0.1917011029839132, 0.19044659327335808, 0.1880704971918018, 0.18797959992712987, 0.18826510797271437, 0.19058021214506646, 0.1988996576335814, 0.1908216044540061]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:AFKS,lstm_forecast,chaotic_esn,naive_zero,0.1673992951423361,0.1661527795910217,0.16698705373157124,0.0012465155513143866,-0.00041224141076484644,0,"[0.175504925904215, 0.1788210077127468, 0.16416485864779606, 0.16322413466436436, 0.1694478971777687, 0.16285177781415622, 0.16803870430446421, 0.1666911211527178, 0.16339554921457566, 0.1767067907826741, 0.1651674610048833]","[0.1661527795910217, 0.1761885658055909, 0.167008996611307, 0.17094343571656404, 0.1676710493790412, 0.1673992951423361, 0.16704355199508295, 0.16698705373157124, 0.16714579681906264, 0.16738528482062384, 0.1668646977627651]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:AGRO,naive_mean,naive_zero,naive_zero,0.13904583567194498,0.13861317064823356,0.13861317064823356,0.00043266502371142046,-0.00043266502371142046,0,"[0.17768522373585288, 0.14671846568917002, 0.14105134540343672, 0.1390113954023639, 0.15506788269409189, 0.13699499148567051, 0.13304424884135058, 0.13636305877305288, 0.13620645004548343, 0.1683666980873823, 0.13547197871062586]","[0.14417599575393156, 0.14444450811695259, 0.14245756652114958, 0.14197952498991775, 0.14351920903258422, 0.14105364214858304, 0.13904583567194498, 0.13861317064823356, 0.14368719586275067, 0.14236425082147747, 0.147569992315317]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:BRZL,lstm_forecast,naive_zero,naive_zero,0.16726908862279818,0.16597703357846808,0.16597703357846808,0.0012920550443301093,-0.0012920550443301093,0,"[0.1790913907432588, 0.18295057429877667, 0.18012634518804277, 0.17699540152402013, 0.17623597081856823, 0.17595626306752016, 0.17595796717090062, 0.17700249164516083, 0.17898574537136702, 0.18202499099388844, 0.179845914705367]","[0.16896555638626365, 0.17031059940802906, 0.1667351398371299, 0.16815075149327835, 0.16852432192704, 0.16726908862279818, 0.16750068180142852, 0.16597703357846808, 0.1685613325471646, 0.16953631109520445, 0.1697428333563511]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:CHGZ,naive_zero,esn,naive_zero,0.27283020806449004,0.2631704488067109,0.27283020806449004,0.009659759257779121,0.0,0,"[0.2616691904535788, 0.24343505255416234, 0.24060147846999577, 0.23814311510631836, 0.32726852560545056, 0.23898685091219607, 0.22839850297349104, 0.22528750513746945, 0.2479785544600456, 0.33246574063760054, 0.26164542096064175]","[0.2712895486305129, 0.28453604349472517, 0.27204669452285396, 0.26402004491537434, 0.2631704488067109, 0.27324818528161576, 0.2737051103607072, 0.27283020806449004, 0.2723247427182013, 0.2647808758764781, 0.26525957427676233]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:CHMK,naive_mean,lstm_forecast,naive_zero,0.2027650992784196,0.20190019293369812,0.20206587685442695,0.0008649063447214722,-0.0006992224239926459,0,"[0.27148615466960047, 0.23616150763996996, 0.2276483043723493, 0.22351801636114685, 0.2377433604995221, 0.22968763977857662, 0.22298440558386767, 0.22451745961214287, 0.23897132635555884, 0.31304480888391006, 0.23371633679988243]","[0.22002344142627675, 0.20394463950151795, 0.2032717898735329, 0.21007993701369748, 0.20688329950805953, 0.20190019293369812, 0.2027650992784196, 0.20206587685442695, 0.2062286333039758, 0.21360508306842732, 0.20960645603494496]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:CNTL,lstm_forecast,transient_chaotic_esn,naive_zero,0.14745171068110202,0.14567973433931386,0.14766587685482904,0.0017719763417881618,0.00021416617372702063,0,"[0.2444726810757685, 0.19155782750017375, 0.18777519740968726, 0.183525978188242, 0.22624232344369877, 0.18170813479820133, 0.1852776433803618, 0.18396414942316922, 0.18230296448240427, 0.30478340963194916, 0.18297678224055008]","[0.14662664887444932, 0.15910500530774604, 0.14763865975076065, 0.14716082278538364, 0.14612483007364657, 0.14745171068110202, 0.14747784023655996, 0.14766587685482904, 0.14627692101430317, 0.14567973433931386, 0.14686101041417154]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:DIOD,chaotic_lstm_forecast,lstm_forecast,naive_zero,0.15749591073388267,0.1569483442241252,0.15750861589301207,0.0005475665097574578,1.270515912940584e-05,0,"[0.21737507692729252, 0.22132415292390872, 0.20015095377183809, 0.20602443814581045, 0.21317148842697903, 0.20545424802391887, 0.20953141641019266, 0.20996642493446838, 0.2053349850141673, 0.2619931229220246, 0.20559087127021755]","[0.16547523571938744, 0.1632441943471146, 0.15749591073388267, 0.16555485737677347, 0.15850835810163486, 0.1569483442241252, 0.15724187679801346, 0.15750861589301207, 0.15907800118752166, 0.16339944308144091, 0.1604497391811059]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:ELFV,naive_zero,naive_zero,naive_zero,0.1405304685954414,0.1405304685954414,0.1405304685954414,0.0,0.0,1,"[0.1954912202230982, 0.1832771303800631, 0.17298391370850877, 0.17501869016597776, 0.18682911667025587, 0.17194308798564983, 0.1715463188228421, 0.16985497314556255, 0.17645619577081895, 0.20941228749853275, 0.17834832908126957]","[0.14440843697339842, 0.15451480090126454, 0.14063297761245244, 0.14094535544554423, 0.14217487597457804, 0.140678845177541, 0.1407494281154075, 0.1405304685954414, 0.14220663224525973, 0.14347442180337464, 0.14108827480158392]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:GMKN,lstm_forecast,chaotic_mlp,naive_zero,0.11120245356042713,0.10869138845612478,0.10905873819802421,0.0025110651043023513,-0.0021437153624029176,0,"[0.20069144991473375, 0.18464134386208841, 0.1795948737465218, 0.17390830436674717, 0.18303311816584267, 0.16852874621217775, 0.17349746828131699, 0.1685685829450628, 0.18003398211580496, 0.20315941726033365, 0.17431668641271772]","[0.11232461838564665, 0.12771072901700548, 0.11244685351808206, 0.10869138845612478, 0.11180062764460995, 0.11120245356042713, 0.11115635605053703, 0.10905873819802421, 0.11184692852689945, 0.11152251198421335, 0.11502707272527916]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:IRKT,esn,lstm_forecast,naive_zero,0.26076857411587534,0.24952628599696738,0.25043618190401634,0.011242288118907956,-0.010332392211858998,0,"[0.22800852436227337, 0.263940182521714, 0.24373334775293998, 0.2503112442716455, 0.2129947044368811, 0.2502056281574174, 0.25606519142543366, 0.2460170222785048, 0.2534980149778298, 0.29796107080283246, 0.2538554758145287]","[0.2686972379674934, 0.256260423915547, 0.24954304428870794, 0.2544288143221057, 0.26076857411587534, 0.24952628599696738, 0.2515601897002751, 0.25043618190401634, 0.25426314427676183, 0.26276481629359055, 0.2547298249101722]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:JNOS,naive_mean,naive_zero,naive_zero,0.14677863859600107,0.1451300307426301,0.1451300307426301,0.0016486078533709814,-0.0016486078533709814,0,"[0.1743548036184622, 0.17154844131124664, 0.16962428841018193, 0.1679189324315598, 0.17090038508747668, 0.16953949422272668, 0.16346073383901374, 0.1641816059655587, 0.16553137339585092, 0.18223429551982778, 0.16747130565905471]","[0.15275042712468753, 0.15298528348574467, 0.14907118429988875, 0.15136341655878705, 0.1520872359444389, 0.14629897117899374, 0.14677863859600107, 0.1451300307426301, 0.1521923943218865, 0.1535205476629754, 0.15147876664629426]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:JNOSP,chaotic_lstm_forecast,naive_zero,naive_zero,0.1567448491180136,0.15515660458614186,0.15515660458614186,0.0015882445318717298,-0.0015882445318717298,0,"[0.2068760066045258, 0.18835005193930243, 0.1738972904376008, 0.18565890251780925, 0.18453219658628248, 0.1856158424585346, 0.17863407854001626, 0.1819255480782917, 0.18666289090410182, 0.17980203773990072, 0.18541710344305176]","[0.1813212393722323, 0.1635687112362087, 0.1567448491180136, 0.15784812245133628, 0.1597853390098188, 0.1553259016694232, 0.15603080252611232, 0.15515660458614186, 0.15959660981021997, 0.16673697892052944, 0.1571007334617425]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:KCHE,lstm_forecast,lstm_forecast,naive_zero,0.26717569286449605,0.26717569286449605,0.26828490541463745,0.0,0.001109212550141403,1,"[0.22314916928327672, 0.22578511339030502, 0.21776871912200904, 0.2157281982025343, 0.2260685046447219, 0.21188329503827938, 0.22294491965056543, 0.21723011785402926, 0.2303889131724481, 0.22837023559049396, 0.22423599175570505]","[0.27966265061159046, 0.2691297166955329, 0.2682210824242491, 0.27170196457331697, 0.2718195661240295, 0.26717569286449605, 0.2675475963927994, 0.26828490541463745, 0.267948439623204, 0.27330305275903, 0.26867421267210273]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:KMAZ,transient_chaotic_esn,chaotic_lstm_forecast,naive_zero,0.16604803174334617,0.159360990965284,0.1599214449843458,0.0066870407780621755,-0.00612658675900038,0,"[0.18719947391967748, 0.18354203070537806, 0.18367578082749086, 0.17907006777008702, 0.16285468100130018, 0.18476643487693215, 0.1831390503362133, 0.18504403756357787, 0.17202735201117025, 0.1544246240186807, 0.18297279855004714]","[0.16183080422495685, 0.16471692936790053, 0.159360990965284, 0.1620839108473131, 0.15938514331030249, 0.15940607059235085, 0.15945549932282896, 0.1599214449843458, 0.15943336537656344, 0.16604803174334617, 0.16062076749753185]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:KOGK,chaotic_lstm_forecast,naive_mean,naive_zero,0.1351227193646768,0.13386463377113111,0.13389260407561734,0.001258085593545677,-0.001230115289059447,0,"[0.2136137785814481, 0.1947416534696014, 0.18720253040929982, 0.1962293699477667, 0.21039490511651485, 0.1957628887880318, 0.19501884608643852, 0.19660390100735453, 0.19823766523386696, 0.28181553754220356, 0.19402023812634528]","[0.1371401492171604, 0.14531532492708668, 0.1351227193646768, 0.13799941280534725, 0.1352054475226288, 0.13496109488661623, 0.13386463377113111, 0.13389260407561734, 0.13522656114828108, 0.13556681854354988, 0.13571080006763278]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:KUBE,lstm_forecast,chaotic_mlp,naive_zero,0.2313015663235923,0.22920137378494973,0.2293855922378567,0.0021001925386425757,-0.0019159740857356,0,"[0.22662753303773875, 0.19996127741848588, 0.1847179713650205, 0.18958541961541261, 0.19984967373434653, 0.18320047831634195, 0.18819822661501695, 0.1849615551240349, 0.19830799632270998, 0.22592505121217688, 0.199906379137009]","[0.25215012010717075, 0.22950916085935033, 0.2314098649535106, 0.22920137378494973, 0.24049158475098728, 0.2313015663235923, 0.23005327227328098, 0.2293855922378567, 0.24191747226167434, 0.23903812899202403, 0.23722999509717477]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:LSRG,esn,chaotic_lstm_forecast,naive_zero,0.17203618211622912,0.16902154557961055,0.1691370210925269,0.00301463653661857,-0.002899161023702218,0,"[0.17197246430410992, 0.17645973076604002, 0.1647408936029131, 0.16651626595718338, 0.1607708619720367, 0.16478165989757654, 0.16701421022242885, 0.16474862794879147, 0.16699784857759248, 0.18890918072263913, 0.1721954172104549]","[0.19753257439053182, 0.17876831229851284, 0.16902154557961055, 0.17346721114409874, 0.17203618211622912, 0.16915383254257385, 0.1691168968784631, 0.1691370210925269, 0.1723386645759415, 0.19590928033254626, 0.17261862504623965]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:MISB,naive_zero,naive_mean,naive_zero,0.2889993959518678,0.2872265940909998,0.2889993959518678,0.0017728018608679785,0.0,0,"[0.2927537112354437, 0.2846185316023002, 0.2866216704942559, 0.2827327034080164, 0.3137209862039855, 0.27523708081872084, 0.2745112941876102, 0.26791475391653946, 0.28567470774455256, 0.33496412802366027, 0.28444865550862974]","[0.3183527674373527, 0.28871165150719635, 0.29439475390648867, 0.291999958686235, 0.3013681628829236, 0.2892574373918958, 0.2872265940909998, 0.2889993959518678, 0.30027300856772354, 0.3128777267795097, 0.2951227547718515]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:MRKP,esn,vanilla_mlp,naive_zero,0.16198843997167153,0.15856910376345593,0.15873362273195968,0.0034193362082156065,-0.0032548172397118547,0,"[0.17898326358703515, 0.18927002599925344, 0.18406447364356748, 0.17967012656209688, 0.17775818057621656, 0.17867301839911398, 0.18156178323865207, 0.1785283090566054, 0.18883156074143073, 0.17951392777392736, 0.18395684040585455]","[0.16770019497079888, 0.1661667367947425, 0.15857552313732107, 0.16051625440124215, 0.16198843997167153, 0.15903481364714492, 0.15912807518881633, 0.15873362273195968, 0.15955212754227596, 0.1664495211318983, 0.15856910376345593]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,20,rmse,catboost,RU:MRKU,lstm_forecast,naive_mean,naive_zero,0.1880704971918018,0.18797959992712987,0.18826510797271437,9.089726467192971e-05,0.00019461078091256856,0,"[0.1947677797198804, 0.19604241324347926, 0.18603292541950217, 0.17883807171021515, 0.1815547757002245, 0.1778582402239694, 0.18113032377279203, 0.18011245411334512, 0.18176658431880674, 0.22212915308894454, 0.18311103058860373]","[0.19355873198973747, 0.19011803429652432, 0.1892141034934462, 0.1917011029839132, 0.19044659327335808, 0.1880704971918018, 0.18797959992712987, 0.18826510797271437, 0.19058021214506646, 0.1988996576335814, 0.1908216044540061]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,2,10015,20,rmse,ridge,RU:ABRD,chaotic_esn,ridge_lag,naive_zero,0.1350588098901366,0.12489137939165437,0.1252683764095599,0.010167430498482233,-0.009790433480576705,0,"[0.1246998066430961, 0.15710942457162042, 0.15305464056480927, 0.1557191361485346, 0.14093541474545068, 0.15222681329909327, 0.15197956132213133, 0.15170441131018594, 0.1549024203130266, 0.12478580748364898, 0.15435475933074377]","[0.1350588098901366, 0.13650380850990956, 0.12539174335801564, 0.12586594337186094, 0.12495082265877949, 0.12581209427476692, 0.1255035410896014, 0.1252683764095599, 0.12489137939165437, 0.12541305661344895, 0.12687179708720042]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,2,10015,20,rmse,ridge,RU:ASSB,transient_chaotic_esn,lstm_forecast,naive_zero,0.2804640457670734,0.2482701528759242,0.24974754115529907,0.03219389289114921,-0.03071650461177433,0,"[0.10528419040752857, 0.19911538134995788, 0.19499644889025947, 0.19971296858602683, 0.12081353953177243, 0.19647208284768092, 0.1962898385705544, 0.19600555221726798, 0.19623246074689438, 0.04846746446139805, 0.1960332803796856]","[0.2832303645001055, 0.2504360024938862, 0.257323851583594, 0.2678225206598351, 0.28070801251272776, 0.2482701528759242, 0.24892664398261918, 0.24974754115529907, 0.26364219445597786, 0.2804640457670734, 0.27456493024942075]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,2,10015,20,rmse,ridge,RU:BANE,chaotic_esn,naive_zero,naive_zero,0.14925468628982677,0.14453913516221648,0.14453913516221648,0.004715551127610296,-0.004715551127610296,0,"[0.05126723107633746, 0.0793541031197399, 0.06874068367924618, 0.07136942839256127, 0.06656792641960474, 0.06727471517647099, 0.06810038285906708, 0.06763152323841584, 0.07092931484908194, 0.060339610626185536, 0.07218294517241458]","[0.14925468628982677, 0.1506017711458101, 0.14780764961261322, 0.14900692018491687, 0.14717350056387024, 0.14550447607644781, 0.14578204774823217, 0.14453913516221648, 0.14731303531870588, 0.14834564093233887, 0.14724185937773804]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,2,10015,20,rmse,ridge,RU:BLNG,naive_zero,esn,naive_zero,0.2330568784511523,0.23113477101174534,0.2330568784511523,0.0019221074394069615,0.0,0,"[0.38560659035781697, 0.20095521088070423, 0.19533711316413582, 0.19471332074889264, 0.33809957066614693, 0.18991833498799954, 0.1905902913473758, 0.18944936031556467, 0.2011767678237772, 0.4650577309406203, 0.19956792087393005]","[0.23767555908471766, 0.2318098540694855, 0.23294808744759324, 0.2328077173222805, 0.23113477101174534, 0.23294365440661896, 0.23373985135283076, 0.2330568784511523, 0.23148817584368162, 0.23127714870264937, 0.24030220002578295]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,2,10015,20,rmse,ridge,RU:BRZL,transient_chaotic_esn,naive_zero,naive_zero,0.16953631109520445,0.16597703357846808,0.16597703357846808,0.0035592775167363755,-0.0035592775167363755,0,"[0.1180511996965713, 0.1842470300417664, 0.1767633773270565, 0.17944494199153366, 0.12626709496851385, 0.1777178004670671, 0.17811580411939695, 0.17743343294735855, 0.17807542208164395, 0.07545950631941745, 0.17891214420212087]","[0.16896555638626365, 0.17031059940802906, 0.1667351398371299, 0.16815075149327835, 0.16852432192704, 0.16726908862279818, 0.16750068180142852, 0.16597703357846808, 0.1685613325471646, 0.16953631109520445, 0.1697428333563511]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
