clustering_config,horizon,cluster_label,model_name,n_series,mae_mean,mae_median,rmse_mean,rmse_median,mase_mean,mase_median,smape_mean,directional_accuracy_mean,huber_mean,medae_mean,bias_mean,r2_mean,r2_oos_mean,mae_vs_naive_zero_diff,mae_vs_naive_zero_ratio,rmse_vs_naive_zero_diff,rmse_vs_naive_zero_ratio,mase_vs_naive_zero_diff,mase_vs_naive_zero_ratio
cfg_0185,1,3,chaotic_esn,5,0.015525432460520159,0.014730566014276638,0.02213812840268511,0.021271694263922836,1.6421149668034751,1.6500895877452832,150.41633262951177,0.5038545006964014,0.0002572127182761868,0.011549566509985596,0.0002739485899018491,-0.1804720205135429,-0.17702792205954626,0.0018226622806357985,1.133014146534506,0.0016399096775539072,1.0800025455647688,0.18654088950515546,1.128156232248511
cfg_0185,1,3,chaotic_logistic_net,5,0.014602236617712941,0.013676490620836609,0.021324957046237387,0.02027186770891752,1.5311891613057407,1.5531802385806863,165.6451429789409,0.5018689469763224,0.00024334332252924388,0.010640494246828539,0.0006690991337400175,-0.09709707216121417,-0.0940485793272666,0.0008994664378285805,1.0656412116689364,0.0008267383211061838,1.0403322031144389,0.07561508400742101,1.0519486333170824
cfg_0185,1,3,chaotic_mlp,5,0.023695128685529095,0.02323310633047934,0.02952328902779554,0.02888237910121465,2.5350642845710003,2.5669329677407764,154.9151990690551,0.49482827497597687,0.0004888121405993465,0.020795572513488514,-0.003236410248546303,-1.571588558113415,-1.5649669403926891,0.009992358505644734,1.72922178322114,0.009025070302664338,1.4402855888936061,1.0794902072726806,1.7416250564700317
cfg_0185,1,3,esn,5,0.008433817266717662,0.008284111422655366,0.01499394867241231,0.014597752249216911,0.8954963008498031,0.8999457895465085,103.32885129581953,0.7181407162677205,0.00011872700279488469,0.00403884971229738,0.00016097009874669027,0.46403748431031816,0.4656037683307841,-0.005268952913166699,0.6154826473772791,-0.005504270052718894,0.7314756893499944,-0.5600777764485165,0.615218637660769
cfg_0185,1,3,naive_mean,5,0.013718180695534238,0.013568123937643483,0.020507956480837673,0.020148375107502548,1.4571883367459229,1.4518718838529618,188.23667352932267,0.4859990930586597,0.00022195755632350346,0.009546086307085625,0.0002720994484036711,-0.0029541973828341116,3.723213984319016e-06,1.5410515649877388e-05,1.0011246277539194,9.73775570646887e-06,1.000475053751599,0.0016142594476031835,1.0011090190961627
cfg_0185,1,3,naive_zero,5,0.01370277017988436,0.01356992834133223,0.020498218725131204,0.02014981327243973,1.4555740772983197,1.4468834519179745,200.0,0.006169900344421771,0.00022175406070708222,0.009515255662312799,5.7625647824727176e-05,-0.0019063062048857659,0.0010493492408407245,0.0,1.0,0.0,1.0,0.0,1.0
cfg_0185,1,3,ridge_lag,5,0.012785336557536182,0.012770296975694902,0.01915745741252354,0.01894902879390093,1.3599267477474488,1.3537692292157508,155.29724275746827,0.6563901575270733,0.0001934175163137381,0.008883497825449591,0.00025298132697841564,0.1238302091959584,0.12636214718817745,-0.0009174336223481787,0.9330475801385789,-0.0013407613126076648,0.9345913256860771,-0.09564732955087085,0.9342889303659481
cfg_0185,1,3,transient_chaotic_esn,5,0.015500704323143683,0.014970621365397735,0.022175374096073352,0.02162763907872103,1.6419970542840296,1.619775697631871,150.6364212983182,0.5007263628413177,0.00025692830875718244,0.011431582820479676,0.0002517266896711931,-0.19102398622897357,-0.18753087942630045,0.001797934143259322,1.1312095379004958,0.0016771553709421481,1.0818195665404782,0.18642297698570998,1.1280752246781753
cfg_0185,1,3,vanilla_mlp,5,0.012534008230672041,0.012113182171517417,0.018846083783449055,0.018073307580238146,1.330896935663748,1.301357474651298,138.1609380452105,0.6322995281745646,0.00018800077724095483,0.008586551975010974,0.0008109144501689512,0.15281253048506857,0.1552543734608763,-0.001168761949212319,0.9147061554802941,-0.0016521349416821485,0.919401048264911,-0.12467714163457178,0.9143450384428499
cfg_0185,5,0,chaotic_esn,6,0.1510866716769523,0.112472565980894,0.3238404220063344,0.1660173956469258,4.837636196767702,2.6684876193482148,154.63243710559087,0.489261415755424,0.056637508431847304,0.0799444803568387,0.0001180965610394715,-4.603147765103528,-4.463344787476444,0.05757145382215727,1.6156372742621512,0.05844010905840208,1.2201960819460946,0.7670252066991621,1.1884299945562342
cfg_0185,5,0,chaotic_logistic_net,6,0.09894173634075842,0.08045827512589124,0.26748093534832673,0.13967898396803496,4.236878348932976,1.9750768482101764,163.82362623276046,0.4757209723539974,0.041887313075072104,0.03668416143271624,-0.013975387262576897,-0.0472088725555167,-0.033204023989429184,0.005426518485963386,1.058028186325667,0.0020806224003944163,1.0078395627242633,0.16626735886443544,1.0408457991368112
cfg_0185,5,0,chaotic_mlp,6,0.12200849100224626,0.09974951762793295,0.2899163023333256,0.16407752505116868,5.111880215667647,2.6065665510852956,154.23007446610106,0.48260213647832995,0.04946159357830457,0.049061997047167315,-0.010468880895372033,-0.6155290431927641,-0.5913429936713755,0.028493273147451217,1.3046912983905348,0.02451598938539329,1.0923736265156665,1.0412692255991063,1.255801703513205
cfg_0185,5,0,esn,6,0.13989333413548966,0.07591293349639697,0.46250949670011826,0.13987278928557123,4.745452036335655,2.9977062230979024,151.30518872456756,0.5098493434601227,0.0770401856873829,0.0390689322183317,-0.0016195493271724786,-1.4752596996092093,-1.452943712297257,0.04637811628069462,1.4959419156003875,0.19710918375218595,1.742686327543464,0.6748410462671144,1.1657837233559258
cfg_0185,5,0,naive_mean,6,0.09437841211508557,0.07298590981332673,0.2657369317283539,0.13752223558117957,4.08024793871113,1.9604667862062846,164.70159463352553,0.4885892285285481,0.041581061219699594,0.031268375267165145,-0.0029161383473682028,-0.012654730727963637,0.0006592257778762615,0.0008631942602905368,1.0092305218347548,0.00033661878042157145,1.001268343570068,0.009636948642589793,1.0023674452474338
cfg_0185,5,0,naive_zero,6,0.09351521785479504,0.0720719802052112,0.2654003129479323,0.13723330612951035,4.07061099006854,1.9524094928682065,200.0,0.015023772869588245,0.04154755936256464,0.029865530509437622,-0.0072288106591250414,-0.0049764418750238605,0.008048268678851136,0.0,1.0,0.0,1.0,0.0,1.0
cfg_0185,5,0,ridge_lag,6,0.1098134200401627,0.07571403473442842,0.2803750914493735,0.14031581583716835,4.479946538463733,2.1000563473857747,154.66042467479187,0.4937845567673916,0.048390622486394204,0.037047331023408396,-0.0009723614961724575,-0.29650992478967625,-0.27994380094547605,0.016298202185367663,1.1742839567638559,0.014974778501441188,1.0564233641441825,0.4093355483951928,1.1005587488939346
